PWMFlankingScore,Label
-16269.415408402227,1
-17744.939448807017,1
-15995.49820269286,0
-17206.932787301408,0
-15608.453131852679,0
-14772.175316294564,0
-16498.1325299867,0
-16109.8805764707,0
-16039.640687604258,0
-16158.99137084523,1
-16951.58109023487,0
-15345.920766667155,0
-14552.129122418793,1
-16269.019041894098,0
-16490.885927496198,1
-15050.707276969553,0
-13712.512693530472,0
-14322.417373327155,0
-14963.744692850256,0
-15397.861446362773,0
-14458.28045903164,0
-16220.390408039191,0
-15112.560036451061,0
-15455.35297139017,0
-15535.450545196716,0
-16618.18898278722,1
-15465.569524858665,0
-15468.165879538592,0
-16218.529289666525,0
-16517.219466946568,1
-14834.044226180516,0
-17012.90858806871,0
-16988.76065220251,1
-16387.117332192538,0
-17129.426016049663,0
-16068.898489685094,0
-19208.036180195286,0
-17400.35218002356,0
-14711.787291951985,0
-15743.53677119778,0
-16626.7813791968,1
-15274.085452314615,0
-15379.434523776092,0
-14776.102245290309,0
-15145.073377214607,1
-13774.995011722487,0
-15768.297540100373,0
-15675.233586028164,1
-18254.556941905066,0
-17203.225232604997,0
-15158.143319795356,1
-16799.93004412367,0
-15435.358568653766,0
-17770.677368888068,0
-15899.406696402433,0
-15382.508589189625,0
-16752.24453868309,0
-17698.590733596644,1
-14798.805902261207,0
-16489.773134895437,1
-16629.84511880432,0
-18457.256767106195,0
-15976.723929793305,0
-18137.002534348718,0
-16362.303549769658,0
-16847.98574604004,0
-15888.096841198494,0
-15134.401471380348,1
-16636.617206249084,0
-15243.548608923951,0
-17608.074866286104,0
-16520.60275544569,0
-15630.692381954708,0
-15349.200160457674,0
-14230.475292623192,0
-15155.722980694412,1
-16286.86207227712,0
-15434.69213384702,0
-15816.576011020774,0
-17357.869652574707,0
-15544.335486273942,0
-18370.810940229763,0
-15867.381529210192,0
-19488.152883173734,0
-15941.120811320634,1
-17806.16686563079,0
-16632.030500962694,0
-14656.229511962436,1
-15545.089451073267,0
-17058.052706371298,0
-19717.740816614772,0
-16153.3833971989,0
-17939.306097337747,0
-16971.849097398743,1
-17220.016647048647,1
-15970.371234615346,0
-18070.728233087942,0
-14591.971288970035,0
-17932.277065012375,1
-16299.136068745518,0
-14778.328937071541,0
-13773.607825368948,0
-15507.92535302775,0
-15719.41492304909,0
-16587.85977475916,0
-14597.739455489591,0
-17882.286970421566,0
-15173.591904303663,0
-16930.707035245094,0
-15364.631658472543,0
-15588.453282569611,0
-15311.326154184037,0
-18114.64796173665,0
-17321.897317434858,1
-18578.780708993214,0
-14254.572932477064,1
-17591.760382386095,0
-16244.824155049993,0
-17303.03553746568,0
-16761.514121653356,1
-18364.756752374313,0
-17288.03871497398,1
-18033.26170724094,0
-20387.73453996178,0
-17613.819945734343,0
-13685.407710899486,0
-16613.056704282728,0
-16810.78436284161,0
-16109.8805764707,0
-16299.343451954772,0
-14851.743850440407,1
-15654.025688625734,0
-16351.544052488265,0
-15492.665423933595,0
-15538.878981717406,0
-15954.175137242495,0
-15050.707276969553,0
-13712.512693530472,0
-16305.086988786685,0
-14322.417373327155,0
-15397.861446362773,0
-16220.390408039191,0
-16917.06397632624,1
-15661.336533776288,1
-16532.600922944464,1
-15669.650033995862,0
-17094.65779536157,0
-16338.128710421634,0
-16663.07008642312,0
-16852.47794722141,0
-16555.549481623115,0
-16618.18898278722,1
-16447.434430328223,0
-17593.806106760745,0
-15405.962220646288,0
-17310.817420110077,0
-15422.991523638088,0
-15157.28975760872,0
-17012.90858806871,0
-16713.173856184043,0
-17106.11322515283,1
-16544.685399978436,0
-15234.139680876437,0
-15317.049674258093,0
-15743.53677119778,0
-14448.562005425985,1
-14802.066802861496,0
-15810.500578595927,0
-15371.795975420304,0
-14816.241381248603,1
-15620.53573778705,0
-15471.458737886447,0
-17203.225232604997,0
-15412.51219179697,0
-15220.050466878876,0
-16270.496546567041,0
-17770.677368888068,0
-16173.054230856296,0
-16262.119024336416,0
-15445.660905768906,0
-17256.17105636988,0
-18102.66316161687,0
-16213.553152208522,1
-16097.790558703146,0
-18562.681339756193,0
-15572.640304922938,1
-16098.999847667477,0
-16659.015603051008,0
-16544.12173681814,0
-15888.096841198494,0
-19147.976712990883,0
-16677.143031842912,0
-15560.219350164925,0
-17318.947779109774,0
-15015.954173916873,0
-15499.354229004239,0
-14989.436301089607,0
-14767.689782278494,0
-17626.886709489743,0
-16691.876087545596,0
-14700.747669949465,0
-15164.819985657134,0
-15816.576011020774,0
-15508.207272037387,1
-16644.934883476264,0
-17806.16686563079,0
-16936.96656197968,0
-15725.62470266676,0
-16101.106038811915,0
-19441.99432806184,0
-17294.661365153563,0
-16971.849097398743,1
-20004.6239745784,0
-16440.31955797819,0
-16128.811810713,0
-18558.71915489176,1
-17113.431422178535,0
-17495.47464944084,0
-14591.971288970035,0
-14800.92602222748,0
-16342.953504757546,0
-15507.92535302775,0
-16206.413866917828,0
-15778.138045467718,0
-16447.968144465678,0
-14987.09919002819,1
-15715.837369521883,0
-15819.49338304382,0
-16844.122231967234,0
-14342.330639139023,0
-17569.319247271033,0
-16654.366833311884,0
-15942.122506377527,0
-18169.551683301943,0
-17321.897317434858,0
-18578.780708993214,0
-15769.750164682666,0
-16623.34765431872,0
-15173.392426580584,0
-17303.03553746568,0
-16761.514121653356,1
-18205.44424325528,0
-18364.756752374313,0
-17857.94285646908,0
-17999.874786718665,1
-19069.273435174127,0
-17613.819945734343,0
-17095.762583128693,0
-15733.40079878057,0
-16788.34692929986,0
-16116.223331833888,0
-13685.407710899486,0
-15489.532248741092,0
-15266.855182711743,0
-14582.765576113514,0
-16109.8805764707,0
-15740.691736557139,0
-16678.991163034636,0
-14851.743850440407,0
-16351.544052488265,0
-14848.549435421523,0
-15733.033370178828,1
-15646.78122114379,0
-15538.878981717406,0
-15954.175137242495,0
-16490.885927496198,1
-13712.512693530472,0
-14322.417373327155,1
-16008.615562077219,1
-16917.06397632624,1
-15661.336533776288,1
-16500.70324588773,0
-15669.650033995862,0
-17094.65779536157,0
-17395.355728050276,0
-15060.822416354875,0
-16618.18898278722,1
-15465.569524858665,1
-21009.192845696653,0
-15405.962220646288,0
-15422.991523638088,0
-14965.955268011308,0
-17007.26055013529,0
-17012.90858806871,0
-16988.76065220251,1
-17400.35218002356,0
-15457.186999470277,0
-15317.049674258093,0
-15743.53677119778,0
-16626.7813791968,1
-15379.434523776092,1
-15810.500578595927,0
-14776.102245290309,0
-16916.88452980166,0
-15182.214664806146,0
-15412.51219179697,0
-16799.93004412367,0
-15304.680329114999,0
-16230.563665737289,1
-17770.677368888068,0
-17266.689498880787,0
-15899.406696402433,0
-15382.508589189625,0
-16173.054230856296,0
-16918.275172884132,1
-17327.88238157433,1
-16686.159271228255,0
-20924.15364980682,0
-16097.790558703146,0
-15531.218485279473,1
-15290.939860260287,0
-17913.56209491253,0
-15924.976346423266,0
-16784.865361312546,0
-16847.98574604004,0
-14851.486308311663,0
-17397.905400202613,0
-15243.548608923951,0
-17583.494893532763,1
-17318.947779109774,0
-17514.64258187107,0
-14913.500733805311,0
-16892.2148296439,1
-15434.69213384702,0
-14700.747669949465,0
-17630.994377811494,0
-17868.764443456686,0
-15816.576011020774,0
-18370.810940229763,1
-19488.152883173734,0
-15941.120811320634,1
-16616.22160835662,0
-17806.16686563079,0
-16936.96656197968,1
-16101.106038811915,0
-15545.089451073267,0
-17058.052706371298,0
-19717.740816614772,0
-16153.3833971989,0
-17294.661365153563,0
-16971.849097398743,1
-16128.811810713,0
-15633.419819963132,0
-14802.672083077701,1
-17113.431422178535,0
-18070.728233087942,0
-16746.85329825267,0
-14320.993024287949,0
-14591.971288970035,0
-16299.136068745518,0
-14800.92602222748,0
-16342.953504757546,0
-15719.41492304909,0
-16206.413866917828,1
-15778.138045467718,0
-15705.254089711167,0
-16935.015294576075,0
-17218.02933735029,0
-16844.122231967234,0
-16609.48117227733,0
-15173.591904303663,0
-16577.847849430873,0
-17542.80061197102,0
-15364.631658472543,0
-18114.64796173665,1
-17321.897317434858,1
-18578.780708993214,0
-16655.622715314184,1
-16033.495072345439,0
-15233.856840884828,0
-16421.043966881803,0
-16244.824155049993,0
-17303.03553746568,0
-16780.94581628397,0
-18205.44424325528,0
-18364.756752374313,1
-17857.94285646908,0
-18033.26170724094,0
-20387.73453996178,0
-17613.819945734343,0
-16788.34692929986,0
-15523.236309951239,0
-15845.157742308527,0
-16678.991163034636,0
-15712.491501770412,0
-14669.776496644692,0
-15444.47142265823,1
-16422.291502028274,0
-17654.766595937617,0
-16364.944075660167,0
-16965.888876575085,1
-15210.92374761087,0
-15492.665423933595,0
-15932.576406304814,0
-17446.97045704857,1
-15777.714790137527,0
-15954.175137242495,0
-15046.86897704197,1
-16490.885927496198,0
-15050.707276969553,0
-14877.27843267396,0
-15396.587866476624,1
-14588.292569358227,0
-15652.18086014042,0
-15604.512379005864,1
-15962.904775984542,0
-15902.140706447773,0
-16694.09217409387,0
-15460.235931063748,1
-15667.246404969408,0
-15344.38792105631,1
-15102.556579536378,0
-17664.843027978703,0
-15774.004636665204,0
-16988.76065220251,1
-16387.117332192538,0
-16202.289041888414,0
-19208.036180195286,0
-16283.176892477764,0
-17400.35218002356,0
-14974.215111750236,0
-14152.449736594546,0
-15371.795975420304,0
-14061.885950146734,0
-15527.865841048117,0
-15758.708124654586,0
-15252.18598710423,1
-14569.525562961408,0
-18254.556941905066,0
-15158.143319795356,1
-14906.19157361904,0
-16019.63082287336,0
-16382.359497223366,0
-15115.495189691323,0
-17422.45779182678,0
-16165.59354657811,1
-16284.538420190624,1
-17561.67952457977,0
-16561.155830055697,0
-17826.660978389842,0
-15207.058306667117,1
-14450.485928370419,0
-18268.286802725237,0
-17222.64303382297,0
-16131.546501671231,0
-16092.615203214124,0
-16493.036116727686,0
-14881.788283833994,1
-17074.43287533787,1
-17146.50356949777,0
-18360.113552899016,0
-17620.498345090557,0
-15015.954173916873,0
-15681.494962325769,0
-15007.789777925815,0
-14895.46041955364,0
-16422.764974191585,0
-17034.85680618421,1
-15434.69213384702,1
-15522.78408364908,0
-14700.747669949465,0
-17630.994377811494,0
-17095.431650352137,1
-15636.735686346452,1
-16632.030500962694,0
-16633.396370365903,0
-15496.834414329378,0
-16111.613120441327,0
-16971.849097398743,1
-16440.31955797819,0
-15761.050748787326,0
-16128.811810713,0
-15633.419819963132,0
-15634.411525611566,0
-14301.097449909083,0
-15936.727642010383,0
-14800.92602222748,0
-15551.442231323297,0
-15145.940383965351,1
-16127.785692946407,0
-15036.426220845977,1
-15262.908708900131,0
-17236.088306908732,0
-16430.07036900553,0
-15424.21216239927,0
-15303.171034035198,0
-15588.453282569611,0
-15818.311640612801,0
-16391.02873027516,0
-15582.226370290518,0
-17155.514665576095,0
-17100.43597632002,0
-16291.38888854303,0
-16063.710532836616,0
-15173.392426580584,0
-15970.772800359837,0
-15868.712026590067,0
-18032.821240738584,0
-19302.658995631493,1
-14517.857361302062,0
-16258.978650189672,0
-16322.414129439105,0
-15740.691736557139,1
-16909.926686608775,1
-15712.491501770412,0
-14835.86521530534,0
-16074.601466168251,0
-16422.291502028274,0
-14552.129122418793,1
-15954.175137242495,0
-15753.355450890964,0
-15797.568028362688,0
-16108.00329033211,0
-15050.707276969553,0
-15452.549333140169,0
-16562.316054435036,1
-15094.433063162596,1
-17547.885572941173,1
-15604.512379005864,1
-15902.140706447773,0
-16694.09217409387,0
-16618.18898278722,1
-16416.02491499913,0
-16104.832470946641,0
-15344.38792105631,1
-16512.19776472811,1
-15401.133790104723,1
-16456.242480017685,0
-15899.520794104166,0
-16623.60144609373,0
-15591.50261249013,1
-16988.76065220251,0
-16387.117332192538,0
-16202.289041888414,1
-16283.176892477764,0
-17400.35218002356,0
-15371.795975420304,0
-16035.945003820081,0
-16916.88452980166,0
-16288.125224784504,1
-15758.708124654586,0
-18254.556941905066,0
-15158.143319795356,1
-15220.050466878876,0
-16019.63082287336,1
-15254.859282893465,0
-18619.192108043415,0
-16165.59354657811,1
-16443.959123204844,1
-18119.737482838795,0
-16629.84511880432,0
-16559.354385055358,0
-17826.660978389842,0
-15295.376338429654,1
-16680.538440152854,1
-15339.375120967228,0
-16636.632690977327,1
-17165.914616644724,0
-14733.439341537414,0
-18268.286802725237,0
-15018.092369019781,0
-17441.758993476138,0
-15740.462976686356,1
-17608.074866286104,0
-16474.140983218997,0
-18360.113552899016,0
-15015.954173916873,0
-14230.475292623192,1
-15681.494962325769,0
-15007.789777925815,0
-15587.499706621576,0
-14989.436301089607,0
-16422.764974191585,0
-17034.85680618421,0
-15721.360482039127,0
-16549.823860034085,0
-14700.747669949465,1
-16700.09099220783,0
-16056.76961508022,1
-16536.175339257396,0
-17806.16686563079,1
-18318.143638143873,1
-15496.834414329378,0
-16111.613120441327,1
-16107.221521286281,1
-17655.268089982976,0
-19356.276447394594,0
-16440.31955797819,0
-14802.672083077701,1
-17140.974901597237,0
-16603.42005610014,0
-15634.411525611566,0
-16806.939517904488,0
-16219.386560388852,0
-16870.38999312377,0
-15638.761713298984,0
-15353.035191270803,0
-14800.92602222748,0
-15551.442231323297,0
-16302.737000831363,1
-16447.968144465678,0
-15053.29150684502,0
-15036.426220845977,1
-14974.475051372587,0
-15262.908708900131,0
-15424.21216239927,0
-16103.188641959323,0
-15211.5195193625,1
-16014.117095738511,0
-15588.453282569611,0
-15818.311640612801,0
-15219.73367306681,0
-15582.226370290518,0
-15690.30831017566,0
-17345.916975595996,1
-18578.780708993214,0
-16366.641955163826,1
-15365.528776865665,0
-16291.38888854303,0
-16421.043966881803,0
-15970.772800359837,0
-15868.712026590067,1
-16999.54479654083,0
-17857.94285646908,0
-17400.86204219933,1
-15608.453131852679,0
-16258.978650189672,0
-15561.612567821028,0
-14300.638288017539,1
-13611.837384567818,0
-16322.414129439105,0
-15637.31609518776,0
-17139.56107358643,0
-16678.991163034636,0
-15952.223210426951,0
-14835.86521530534,0
-14669.776496644692,0
-16272.674859107212,1
-16602.71214697175,0
-16965.888876575085,1
-15210.92374761087,1
-14552.129122418793,1
-15954.175137242495,0
-15317.581613511094,0
-15094.433063162596,1
-17547.885572941173,0
-17662.25529413216,0
-14588.292569358227,0
-16805.494407736667,0
-16500.70324588773,0
-15619.564084043857,1
-15962.904775984542,0
-15902.140706447773,0
-17094.65779536157,0
-15535.450545196716,0
-16694.09217409387,1
-16618.18898278722,1
-15552.829204224958,0
-16447.434430328223,1
-21009.192845696653,0
-14759.166574223716,1
-15387.451636422069,0
-16456.242480017685,0
-17302.384111766372,0
-16988.76065220251,0
-14048.671221419381,0
-16387.117332192538,0
-19208.036180195286,0
-17400.35218002356,0
-16284.235614699626,0
-14152.449736594546,0
-15217.604487953,1
-15371.795975420304,0
-16035.945003820081,0
-16250.31263595574,0
-16220.044832182315,1
-15712.541593742311,0
-15220.050466878876,0
-16173.054230856296,0
-17316.94244915014,0
-16412.975283090447,0
-17147.542229707666,1
-16443.959123204844,0
-18119.737482838795,0
-16629.84511880432,0
-17561.67952457977,0
-17184.676271058484,0
-16097.790558703146,0
-18071.666012144862,0
-15665.480482994968,0
-15339.375120967228,0
-17826.76344764635,0
-14733.439341537414,0
-15018.092369019781,0
-15888.096841198494,0
-17254.35974495325,0
-15740.462976686356,1
-16474.140983218997,0
-15015.954173916873,0
-15630.692381954708,0
-14230.475292623192,0
-14989.436301089607,0
-14895.46041955364,0
-16422.764974191585,0
-15721.360482039127,0
-16549.823860034085,0
-14700.747669949465,1
-16700.09099220783,0
-17095.431650352137,0
-17708.33948477633,0
-16633.396370365903,0
-15388.23289757131,0
-15251.12684067042,1
-16317.12750166659,0
-17565.0746299895,0
-17655.268089982976,0
-18572.791369479393,1
-15357.41554278829,0
-16688.470874560375,0
-15648.082907534701,1
-15638.761713298984,0
-15353.035191270803,1
-16544.667701587852,0
-15145.940383965351,1
-16587.85977475916,0
-15053.29150684502,0
-15937.201294737792,0
-17236.088306908732,0
-15328.676849078804,0
-16103.188641959323,0
-15211.5195193625,1
-18009.649135817857,0
-15816.618748046285,1
-15219.73367306681,0
-15311.326154184037,0
-15678.16647537418,0
-17155.514665576095,0
-18578.780708993214,0
-16063.710532836616,0
-15970.772800359837,0
-15868.712026590067,0
-18364.756752374313,0
-17532.749715992315,0
-17459.615480811746,1
-17857.94285646908,0
-18032.821240738584,0
-16788.34692929986,0
-13685.407710899486,0
-15445.458418133248,1
-17012.319490226288,1
-19039.4427455996,1
-17691.53537775907,1
-18690.12715132918,1
-18320.50471456305,1
-20313.76033461142,1
-20657.09516098851,1
-20727.855417388273,1
-20727.855417388273,1
-20844.882337392635,1
-20869.606803062743,1
-18722.78216975192,1
-18546.43142659572,1
-18500.928349174534,1
-18500.928349174534,1
-18348.507136604178,1
-18348.507136604178,1
-18348.507136604178,1
-18167.694807217107,1
-15909.551830060578,1
-16821.36980712524,1
-15740.957995381337,1
-16349.424068128454,1
-17210.66908355733,1
-15108.174754327143,1
-15544.230642074539,1
-16921.275969203954,1
-16931.440084265025,1
-15282.715222033992,1
-14584.920122960095,1
-14611.417757156507,1
-15059.559641099784,1
-17075.939864036936,1
-15283.851437328947,1
-16086.004419832389,1
-18650.813226090184,1
-15294.229990532023,1
-15032.485616064807,1
-15940.128068426207,1
-14301.793372621623,1
-15221.511849836941,1
-15221.511849836941,1
-14436.354222957394,1
-15932.112722667034,1
-16214.682537639947,1
-16214.682537639947,1
-14620.692292573518,1
-15310.008260813944,1
-17337.207885132968,1
-16793.796181968708,1
-16714.68540310716,1
-16794.316129792292,1
-15307.822436791077,1
-15997.711391602512,1
-17855.240681029984,1
-16548.407176102613,1
-15694.300019616197,1
-13882.694876610803,1
-16739.483537678887,1
-16418.264920383917,1
-14764.814404189772,1
-14879.163130844794,1
-15718.917378697275,1
-16555.157822918038,1
-17176.190240559066,1
-17879.835723660457,1
-18031.713789031077,1
-17401.070299327228,1
-17401.070299327228,1
-15886.467066189918,1
-18502.6253789606,1
-16948.245958834024,1
-16980.869721239782,1
-18126.22863405078,1
-19559.766992861463,1
-15972.063671295931,1
-15635.01480337013,1
-18085.66150860066,1
-17134.646078607067,1
-20244.54228615697,1
-15718.289152608239,1
-15723.998909960575,1
-16899.85241320939,1
-15543.90048281955,1
-15599.852675974882,1
-17090.752249883393,1
-16684.265704315283,1
-16420.20621748834,1
-14746.87045355169,1
-13958.216798050893,1
-16696.610006263727,1
-14774.641024328912,1
-14774.641024328912,1
-16118.571441596361,1
-17102.852903747174,1
-16507.849184861996,1
-16045.342279424425,1
-15716.273636860364,1
-17272.01653639824,1
-15795.642914244532,1
-15789.057420831408,1
-15549.661146266453,1
-15549.661146266453,1
-15787.612448587475,1
-14820.235533207686,1
-14820.235533207686,1
-15134.585507883614,1
-15043.415411409651,1
-15455.299781241614,1
-15505.69223912945,1
-15505.69223912945,1
-16587.726204129052,1
-14466.122796159501,1
-15894.506658647431,1
-15878.535269308933,1
-17781.54310274445,1
-17072.696136265535,1
-17248.6656749856,1
-17248.6656749856,1
-17248.6656749856,1
-17246.151887028147,1
-17715.772219502414,1
-17983.46793573954,1
-17656.05981235089,1
-16153.304800865111,1
-14688.691438084521,1
-14688.691438084521,1
-16455.43304501478,1
-17073.149416555632,1
-14875.283211963013,1
-14807.66187674431,1
-15424.146456229239,1
-16030.181102688626,1
-16232.511964506406,1
-15443.147624903027,1
-15443.147624903027,1
-15301.821854499127,1
-15301.821854499127,1
-15945.002024231428,1
-20295.889506993397,1
-18034.394097393822,1
-17988.840164677007,1
-17454.94178897184,1
-15542.441440154942,1
-14802.335089828413,1
-17025.84398233861,0
-17738.471487749714,0
-18810.24346821727,0
-16423.767909947874,0
-17578.140781168942,1
-17341.42592533408,0
-19004.592775596477,1
-17622.93800264887,0
-17509.312572539053,0
-17264.758610685294,0
-15369.641716209777,0
-15062.962061697976,1
-15041.356084385161,1
-15183.575934602994,0
-15728.600521170729,1
-17255.86288225096,0
-16625.733808509616,0
-15940.83420165761,0
-16535.45429889454,0
-17818.353648339733,1
-15519.928803836936,0
-15449.947173441651,0
-15553.597974548335,0
-16210.462510448222,0
-15054.350509697648,0
-15072.429218515616,0
-16189.135520990189,0
-15294.74987437485,1
-17153.33042020626,0
-14716.620702647446,0
-14639.744008053069,0
-14538.362383913129,0
-15331.446616935924,0
-17260.67175160294,0
-17806.79936235834,0
-14837.511820822332,0
-17062.977977546354,0
-17241.641232723097,0
-15807.096482929946,1
-14663.49326994317,0
-15532.833815972654,0
-14297.827732575297,0
-15606.63041844319,0
-16260.208667691937,0
-16862.677840635108,0
-18619.388743189764,0
-16095.166326364331,0
-16276.305572846686,0
-15787.33491930648,0
-16029.5859778275,1
-16866.15756121382,0
-15845.152893021193,0
-15500.794069756437,0
-15794.738335550499,0
-16008.199559949291,0
-15343.120952194213,0
-15200.945743123575,0
-15083.283477435125,0
-16278.538484265962,0
-17351.17134771843,0
-15079.755822845613,0
-15939.021426748453,1
-16898.86938969432,0
-15659.947281816605,0
-15559.240305882044,0
-16971.97142523371,0
-17450.401397276182,1
-15963.413033981697,0
-17041.716513307976,0
-17463.998901138217,0
-17554.57657000872,0
-15842.696643515681,0
-16717.649171894263,0
-16030.454395098399,0
-17050.760450566555,0
-15744.072776150757,0
-17216.53662980825,0
-19330.332041240054,0
-17220.749304422232,0
-15757.743033370945,0
-14625.467843454699,0
-16301.242166587928,0
-15730.27981137744,0
-15825.897836932027,0
-17124.37259697239,0
-16724.127645499357,0
-18963.81864306505,1
-16300.427534568033,0
-18234.01480297829,0
-14005.461501640322,0
-17340.145080241484,1
-18519.184650990737,0
-17823.224044149734,0
-15726.024862667478,0
-18185.18673963183,0
-16438.58523488726,0
-16636.204984045806,0
-16109.420462983768,1
-16894.856820840752,1
-19232.341873513742,0
-16989.15096789603,0
-17428.62531274236,0
-16218.24728533548,0
-16004.590509286949,0
-16106.868919978013,1
-16821.41354029504,0
-15561.64925086135,0
-15951.517810760695,0
-14972.968383215388,0
-14593.456607869604,0
-15842.094475223395,0
-15049.134568064674,1
-14784.746898917296,0
-15787.638273093555,0
-15490.990820532123,1
-15867.701242402936,0
-16370.84319100415,0
-15243.816393707262,0
-15841.702619058668,0
-14130.882035880326,0
-15587.261369039516,0
-15000.188612956043,0
-13972.630098680973,0
-15758.067509130411,0
-17559.383737545188,0
-16388.960886879282,0
-17166.75762717425,0
-15338.589433848421,0
-15408.160424091207,0
-16745.513255490874,0
-15340.746463952786,0
-15979.657609306292,0
-15255.093228520358,1
-16094.558496248666,0
-17741.475988321235,0
-17246.151887028147,1
-15689.285589092286,0
-17293.91048361293,0
-17580.725360929246,0
-17835.102690196876,0
-15313.490600357096,1
-18087.9297833671,0
-17858.300788466277,0
-15682.32474612808,0
-17598.43734511854,0
-18022.419834409142,1
-16009.18303011598,0
-16189.940053011533,0
-16534.849858386577,1
-17980.668121274583,0
-15360.417621511351,0
-15143.970265137517,0
-15141.967667189116,0
-14132.264340206539,0
-16855.379673942065,0
-15550.361294575494,0
-16315.62908531351,0
-16046.080747790102,1
-15677.17604214366,0
-18000.64312783704,0
-16877.923836250542,0
-15575.11149628626,1
-17355.927796854372,0
-18814.723840159084,1
-17745.07109675897,0
-18775.029515472794,1
-16701.572111192618,0
-18290.952350144697,0
-18435.04126744331,0
-18008.208662573597,0
-18218.972958238763,0
-14644.009341549654,0
-17630.662152167544,0
-17197.17397099373,0
-17622.93800264887,0
-18314.727313946685,0
-16098.721619012247,0
-15062.962061697976,1
-15041.356084385161,0
-15788.40149440563,0
-16408.62953321671,0
-16175.19702742567,0
-14400.728137208156,0
-15940.83420165761,0
-17783.284760772047,0
-17818.353648339733,0
-15519.928803836936,0
-16569.257317131207,0
-17037.007507141534,0
-17527.37265409692,0
-17218.43726196553,0
-15849.47514636979,0
-15072.429218515616,0
-18929.030960637792,0
-16189.135520990189,0
-16043.419053548943,0
-17115.41971218284,0
-15011.40463646333,0
-16097.611429174944,0
-17320.911126390438,0
-15653.184443724815,0
-14538.362383913129,0
-18018.29299445994,0
-15737.21189843412,0
-17097.3808622527,0
-15446.258971394549,0
-17806.79936235834,0
-17062.977977546354,0
-15606.66761506551,0
-15060.8156931982,0
-15892.957239938358,0
-14297.827732575297,0
-16374.285340898685,1
-18619.388743189764,0
-18907.771053526565,0
-15787.33491930648,0
-15957.541885433004,0
-15225.816871281255,0
-16183.398737734145,0
-15993.01324662578,0
-15343.120952194213,0
-16099.831612419895,0
-16519.134523730205,0
-15994.304092271832,0
-16565.8659263519,0
-15991.818163447047,0
-15072.880105812743,0
-15939.021426748453,0
-16898.86938969432,0
-16130.951932378224,0
-15501.063318165905,0
-15324.386071395647,0
-16567.138785029874,0
-15296.996231394332,0
-15211.52621188333,0
-16503.935220775707,0
-18115.051265625574,0
-15810.892892461208,0
-17450.401397276182,0
-17576.60932553669,1
-15854.871471366367,1
-19513.57123156529,0
-18482.02021049221,0
-19445.916800300496,0
-17216.53662980825,0
-19330.332041240054,0
-15477.289192181699,0
-15757.743033370945,0
-16813.760978558894,1
-15730.27981137744,0
-17127.352030760772,0
-15825.897836932027,0
-17124.37259697239,0
-16724.127645499357,0
-16101.052764155147,0
-14005.461501640322,0
-14771.94542556681,1
-17404.796241270767,1
-18519.184650990737,0
-16287.907194958796,0
-17162.03217635121,0
-16111.488735538445,1
-16695.41493799957,0
-17381.772563872917,0
-16849.432229485836,0
-17156.34728245171,0
-17853.278061232682,0
-18456.58924111264,0
-16989.15096789603,0
-15806.317183653966,0
-17428.62531274236,1
-16004.590509286949,0
-16821.41354029504,0
-16044.171194561872,0
-14526.307288027667,0
-15951.517810760695,0
-15787.638273093555,0
-15275.558391624663,0
-16363.339086118647,0
-15687.849387129325,0
-16370.84319100415,0
-15243.816393707262,0
-15143.253754323534,0
-14130.882035880326,0
-15000.188612956043,0
-13993.395747794517,0
-15129.68910665364,0
-14853.995646673426,1
-17133.692208796594,0
-15806.242917027173,0
-15338.589433848421,0
-14970.544933048819,0
-15340.746463952786,0
-16149.281407625404,1
-16458.15463201805,0
-16344.957687997357,0
-17293.91048361293,0
-15462.425571787777,0
-15677.352097435016,0
-15281.70360136526,1
-16720.75285631806,0
-15324.030264938105,0
-16997.115498018695,0
-16322.649070393663,0
-14403.719454347347,0
-16046.080747790102,0
-17447.278589217865,0
-17002.209763428367,0
-17355.927796854372,0
-17745.07109675897,0
-18775.029515472794,0
-18290.952350144697,0
-18768.58583553528,0
-20487.486089381793,0
-15636.216613907083,1
-17903.54774785021,0
-17225.586246208288,0
-17197.17397099373,0
-18314.727313946685,0
-17395.21524692896,0
-17658.879305406466,0
-15041.356084385161,1
-16408.62953321671,1
-14400.728137208156,0
-16625.733808509616,0
-17818.353648339733,1
-15519.928803836936,0
-17037.007507141534,0
-15553.597974548335,0
-16372.756408385483,0
-15054.350509697648,1
-15072.429218515616,0
-16043.419053548943,0
-16097.611429174944,0
-15420.345871936737,0
-17320.911126390438,0
-14716.620702647446,0
-14639.744008053069,0
-15737.21189843412,0
-17097.3808622527,0
-15555.790250334401,0
-17260.67175160294,0
-19119.397811068742,0
-17806.79936235834,0
-14479.87124641299,0
-15892.957239938358,0
-15214.385396827833,1
-14663.49326994317,0
-14894.484233072479,0
-15606.63041844319,0
-16260.208667691937,0
-16374.285340898685,1
-16862.677840635108,0
-18907.771053526565,0
-16866.15756121382,1
-15225.816871281255,0
-15500.794069756437,0
-15794.738335550499,1
-15993.01324662578,0
-15835.927131792736,0
-15343.120952194213,0
-16991.73601400041,0
-19023.541803906544,0
-16278.538484265962,0
-17351.17134771843,0
-15850.175664533283,1
-16632.283948572676,0
-15939.021426748453,0
-16898.86938969432,0
-15395.194188088775,1
-16567.138785029874,0
-15974.15516222525,0
-15211.52621188333,0
-16668.19490100271,0
-17326.769585702466,0
-16503.935220775707,1
-14963.88616289534,0
